u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,width,access,junction
42452613,42453468,0,195743557,West Street,trunk,30 mph,True,False,77.94999999999999,"LINESTRING (-74.0100979 40.7338435, -74.0100886 40.733962, -74.0100656 40.7342193, -74.0100371 40.734543)",4,,NY 9A,,,,
42452613,42453457,0,195743557,West Street,trunk,30 mph,True,False,77.869,"LINESTRING (-74.0101602 40.7331448, -74.0101009 40.7338077, -74.0100979 40.7338435)",4,,NY 9A,,,,
42452816,42452817,0,5672110,Worth Street,residential,25 mph,False,True,127.783,"LINESTRING (-74.0062505 40.7170848, -74.0063651 40.7171368, -74.0074249 40.7176186, -74.0075505 40.7176762)",2,,,,,,
42453000,595105472,0,46518731,1st Avenue,primary,25 mph,True,False,90.16799999999999,"LINESTRING (-73.9693844 40.7494064, -73.969324 40.7494908, -73.9692502 40.7495922, -73.9689145 40.7500537, -73.9688692 40.7501172)",4,,,,,,
42453005,8122411159,0,68674960,Park Avenue,primary,25 mph,True,False,77.387,"LINESTRING (-73.9784911 40.7508017, -73.9784536 40.7508598, -73.9780857 40.7513589, -73.9780469 40.7514108)",2,,,,,,
42453005,561042197,0,872052105,Park Avenue,primary,25 mph,True,False,33.405,"LINESTRING (-73.9786965 40.750545, -73.9785373 40.7507338, -73.9784911 40.7508017)",2,,,,,,
42453005,561042199,0,226041002,East 40th Street,residential,,True,False,7.88,"LINESTRING (-73.9784911 40.7508017, -73.9785736 40.7508351)",,,,,,,
42453008,42453011,0,226041003,East 40th Street,residential,25 mph,True,False,145.343,"LINESTRING (-73.9722915 40.7481912, -73.9722145 40.7481586, -73.9713675 40.7478013, -73.9709393 40.7476207, -73.9707856 40.7475533)",1,,,,,,
42453011,595105531,0,884400279,1st Avenue,primary,25 mph,True,False,29.099,"LINESTRING (-73.9707856 40.7475533, -73.9707469 40.7476103, -73.9706144 40.7477805)",5,,,,,,
42453038,42453059,0,5672168,Franklin Street,residential,25 mph,True,False,36.903,"LINESTRING (-74.0069661 40.7190677, -74.0068087 40.7189787, -74.0067055 40.7189211, -74.0066144 40.71887)",1,,,,,,
42453059,42453773,0,46171878,West Broadway,secondary,25 mph,True,False,76.845,"LINESTRING (-74.0061502 40.7194648, -74.0061822 40.7194245, -74.0064581 40.7190705, -74.0065754 40.7189224, -74.0066144 40.71887)",2,,,,,,
42453156,42453158,0,5672183,East 5th Street,residential,20 mph,False,True,171.41700000000003,"LINESTRING (-73.9797155 40.7228841, -73.9798238 40.7229308, -73.9812623 40.7235494, -73.9813622 40.7236008, -73.9813953 40.7236338, -73.9814332 40.7236873)",,,,,,,
42453158,42455175,0,1007837779,Avenue C,secondary,20 mph,False,False,76.655,"LINESTRING (-73.9801561 40.722281, -73.9801148 40.7223375, -73.979753 40.7228327, -73.9797155 40.7228841)",2,,,,,,
42453158,42453160,0,46608204,East 5th Street,residential,20 mph,True,False,228.508,"LINESTRING (-73.977346 40.721885, -73.9774482 40.7219281, -73.9796354 40.7228504, -73.9797155 40.7228841)",,,,,,,
42453160,42455396,0,397839400,Avenue D,tertiary,20 mph,False,False,77.18900000000001,"LINESTRING (-73.977788 40.721277, -73.9777417 40.7213404, -73.9777339 40.7213515, -73.977346 40.721885)",2,,,,,,
42453166,42455867,0,"[654560928, 1164426014]",1st Avenue,primary,25 mph,True,False,75.24,"LINESTRING (-73.987053 40.725203, -73.9870006 40.7252752, -73.9868874 40.7254313, -73.9867557 40.7256129, -73.9866663 40.7257362, -73.986623 40.725796)",4,,,,,,
42453175,42455051,0,195743554,Avenue A,secondary,20 mph,False,False,75.251,"LINESTRING (-73.9848308 40.7242664, -73.9847798 40.7243365, -73.9845418 40.7246633, -73.9844407 40.7248021, -73.9843993 40.7248589)",2,,,,,,
42453175,42453177,0,5672187,East 5th Street,residential,20 mph,True,False,223.385,"LINESTRING (-73.982083 40.723882, -73.9821612 40.723915, -73.9842982 40.7248161, -73.9843993 40.7248589)",,,,,,,
42453177,42455083,0,845781908,Avenue B,tertiary,20 mph,False,False,76.758,"LINESTRING (-73.982524 40.723278, -73.9824801 40.7233385, -73.9821167 40.7238359, -73.982083 40.723882)",2,,,,,,
42453310,4597668039,0,5672211,East 21st Street,residential,25 mph,True,False,10.618,"LINESTRING (-73.9872419 40.7388764, -73.9873554 40.7389179)",1,,,,9,,
42453395,373880031,0,44225575,Vesey Street,residential,25 mph,False,False,22.213,"LINESTRING (-74.0137098 40.7136952, -74.013941 40.7137911)",2,,,,,,
42453395,42453398,0,438900013,West Street,trunk,30 mph,True,False,91.42999999999999,"LINESTRING (-74.0137098 40.7136952, -74.0136648 40.7138046, -74.0134664 40.7143067, -74.0134034 40.7144839)",4,,NY 9A,,,,
42453395,42459493,0,"[655499757, 413054285]","['Vesey Street', 'Washington Street']",unclassified,25 mph,True,False,198.841,"LINESTRING (-74.0123406 40.7139451, -74.0123586 40.7138745, -74.0123889 40.7137638, -74.012495 40.7133657, -74.0125142 40.713307, -74.012531 40.7132622, -74.0125505 40.7132199, -74.0125734 40.7131814, -74.0126731 40.7132247, -74.0127062 40.7132399, -74.0132653 40.7134955, -74.0134904 40.7135984, -74.0135773 40.7136382, -74.0137098 40.7136952)",2,,,,,no,
42453398,42459493,0,770524299,Barclay Street,secondary,25 mph,True,False,109.46900000000001,"LINESTRING (-74.0123406 40.7139451, -74.0124254 40.7139856, -74.0125127 40.7140236, -74.0127801 40.7141309, -74.0128512 40.7141615, -74.0132167 40.7143294, -74.0132752 40.7143564, -74.0133111 40.7143749, -74.0133486 40.7144003, -74.0133839 40.7144418, -74.0134034 40.7144839)",1,,,,,,
42453417,5812723035,0,"[75359816, 250049336, 250049337, 250049338, 250049339]",Harrison Street,residential,25 mph,False,True,168.42700000000002,"LINESTRING (-74.0103517 40.7188059, -74.0104952 40.7188232, -74.0111316 40.7188999, -74.0113584 40.7189272, -74.0114583 40.7189397, -74.0116867 40.7189681, -74.012101 40.7190196, -74.0121801 40.7190295, -74.0123246 40.7190475)",,,,building_passage,,,
42453417,4207143418,0,195743226,West Street,trunk,30 mph,True,False,143.68699999999998,"LINESTRING (-74.0123246 40.7190475, -74.0123002 40.7191615, -74.0120779 40.7201989, -74.0120513 40.720323)",4,,NY 9A,,,,
42453442,591454081,0,420809420,West Street,trunk,30 mph,True,False,80.018,"LINESTRING (-74.0104145 40.7305696, -74.0103547 40.7311883, -74.0103452 40.7312873)",4,,NY 9A,,,,
42453442,42456986,0,5672987,Leroy Street,residential,25 mph,True,False,114.28800000000001,"LINESTRING (-74.00907 40.730434, -74.0091699 40.7304441, -74.0095639 40.730484, -74.0101928 40.7305476, -74.0102789 40.7305563, -74.0104145 40.7305696)",,,,,,,
42453442,9607729579,0,420809420,West Street,trunk,30 mph,True,False,83.185,"LINESTRING (-74.0104145 40.7305696, -74.0104866 40.7298235)",4,,NY 9A,,,,
42453468,42457426,0,46431823,Perry Street,residential,25 mph,True,False,137.69,"LINESTRING (-74.0100371 40.734543, -74.0098991 40.7345636, -74.0085221 40.7347671, -74.0084332 40.7347802)",,,,,,,
42453472,42459436,0,196116974,Bethune Street,residential,25 mph,True,False,133.331,"LINESTRING (-74.008254 40.736953, -74.0096495 40.7369679, -74.0096986 40.7369696, -74.0098363 40.7369706)",,,,,,,
42453601,42453604,0,993797876,East 2nd Street,residential,20 mph,True,False,213.91699999999997,"LINESTRING (-73.9857481 40.7230074, -73.9858584 40.7230537, -73.9862972 40.7232384, -73.9865325 40.7233374, -73.9872124 40.7236239, -73.9875128 40.7237504, -73.9878352 40.7238901, -73.9879681 40.72394)",,,,,,,
42453604,9166033062,0,195743554,Avenue A,secondary,20 mph,False,False,91.53,"LINESTRING (-73.9862671 40.7222849, -73.9862227 40.7223654, -73.9862097 40.722382, -73.986171 40.7224343, -73.985998 40.7226684, -73.9857957 40.7229421, -73.9857481 40.7230074)",2,,,,,,
42453604,42453607,0,993797876,East 2nd Street,residential,20 mph,True,False,223.11799999999997,"LINESTRING (-73.983444 40.722019, -73.9835146 40.7220493, -73.9856486 40.7229646, -73.9857481 40.7230074)",,,,,,,
42453607,42453610,0,993797876,East 2nd Street,residential,20 mph,True,False,227.85100000000003,"LINESTRING (-73.9810814 40.7210227, -73.9811698 40.7210599, -73.9827572 40.7217275, -73.9833642 40.7219854, -73.983444 40.722019)",,,,,,,
42453610,1919595922,0,440681437,Avenue C,secondary,20 mph,False,False,32.928,"LINESTRING (-73.9812727 40.7207645, -73.9812083 40.7208514, -73.9811218 40.7209681, -73.9810814 40.7210227)",2,,,,,,
42453610,592509222,0,25163419,East 2nd Street,residential,20 mph,True,False,123.302,"LINESTRING (-73.980052 40.7203948, -73.9800453 40.7204359, -73.9800385 40.7204684, -73.9800246 40.7204964, -73.9800091 40.7205276, -73.9800059 40.7205489, -73.9800167 40.7205708, -73.9800318 40.7205859, -73.9802917 40.7206959, -73.9810121 40.720994, -73.9810814 40.7210227)",,,,,,,
42453613,592509222,0,"[1077735923, 1077735924]",East Houston Street,primary,25 mph,True,False,120.857,"LINESTRING (-73.9787229 40.7199869, -73.9788329 40.7200253, -73.9794406 40.7202092, -73.980052 40.7203948)",2,,,,,,
42453613,370893396,0,"[420629936, 420629927, 32935551]",East Houston Street,primary,25 mph,True,False,221.609,"LINESTRING (-73.9763322 40.7191873, -73.9764411 40.7192087, -73.9767345 40.7192695, -73.9770763 40.7193412, -73.9771153 40.7193477, -73.9771853 40.7193615, -73.9772661 40.719385, -73.977325 40.7194071, -73.977998 40.719687, -73.9782869 40.7198093, -73.9785586 40.719924, -73.9786039 40.719943, -73.9787229 40.7199869)","['2', '3']",,,,,,
42453624,449581627,0,895348610,5th Avenue,secondary,25 mph,True,False,49.044,"LINESTRING (-73.9886624 40.742832, -73.9886863 40.7428011, -73.9887096 40.7427708, -73.9889406 40.7424446)",3,,,,,,
42453624,7372860100,0,5672965,5th Avenue,secondary,25 mph,True,False,56.894999999999996,"LINESTRING (-73.9883247 40.7432751, -73.988616 40.7428919, -73.9886624 40.742832)",3,,,,,,
42453691,1773066054,0,"[612743237, 414894542]",Division Street,secondary,25 mph,True,False,218.029,"LINESTRING (-73.9948388 40.7142234, -73.994966 40.7142162, -73.9960853 40.7141386, -73.9962779 40.7141253, -73.9971166 40.7140695, -73.9972379 40.7140766, -73.9973137 40.7140871, -73.997415 40.7140865)",2,,,,,,
42453700,5796726888,0,843553760,Division Street,residential,25 mph,True,False,36.182,"LINESTRING (-73.9921353 40.7144213, -73.992158 40.7144196, -73.9923916 40.7144016, -73.9924522 40.714397, -73.9925624 40.7143885)",,,,,,,
42453777,4143851144,0,"[1036714796, 1036714797]",Church Street,residential,25 mph,True,False,76.431,"LINESTRING (-74.0052693 40.7182558, -74.005233 40.7183063, -74.0050725 40.7185295, -74.0050511 40.7185592, -74.0048756 40.7188032, -74.0048352 40.7188593)","['1', '3']",,,,,,
42453952,42454401,0,222299238,Barclay Street,secondary,25 mph,True,False,135.066,"LINESTRING (-74.009634 40.712713, -74.0097957 40.7127865, -74.0109058 40.713291, -74.0110084 40.7133376)",1,,,,,,
42453986,561042194,0,858965315,East 38th Street,residential,,True,False,18.283,"LINESTRING (-73.9794069 40.7495663, -73.9795963 40.7496466)",3,,,,,,
42454006,42454010,0,453367786,East 38th Street,residential,25 mph,True,False,147.254,"LINESTRING (-73.9732058 40.7469395, -73.9731331 40.7469092, -73.9730564 40.7468771, -73.9728441 40.7467884, -73.9722094 40.7465231, -73.9718209 40.7463608, -73.9716752 40.7462999)",2,,,,,,
42454325,42454328,0,196117075,West 14th Street,secondary,25 mph,False,True,114.547,"LINESTRING (-74.008199 40.7421069, -74.0080849 40.7420909, -74.0076148 40.7418974, -74.0070756 40.7416744, -74.0069928 40.7416402)",,,,,,,
42454325,4557517554,0,196117075,West 14th Street,secondary,25 mph,False,False,149.844,"LINESTRING (-74.0054364 40.740988, -74.0055012 40.7410139, -74.0058234 40.7411486, -74.0068998 40.7416011, -74.0069928 40.7416402)",,,,,,,
42454328,246648219,0,589494594,10th Avenue,primary,25 mph,True,False,60.001000000000005,"LINESTRING (-74.008199 40.7421069, -74.0081546 40.7421347, -74.0080259 40.7423149, -74.0079703 40.7424148, -74.0078942 40.7425881)",,,,,,,
42454328,4133206254,0,22909136,,primary_link,25 mph,True,False,35.908,"LINESTRING (-74.0085059 40.742328, -74.0083139 40.7421661, -74.008199 40.7421069)",3,,,,,,
42454381,4872623863,0,22914182,West 19th Street,unclassified,25 mph,True,False,196.129,"LINESTRING (-74.0080022 40.7460777, -74.0078863 40.7460345, -74.0060892 40.7452855, -74.00596 40.745231)",,,,,,,
42454391,42457401,0,822128686,FDR Drive,primary,25 mph,True,False,20.515,"LINESTRING (-73.9750822 40.7189791, -73.9751131 40.7187961)",2,,,,,,
42454391,370893397,0,"[452487048, 439842817]",East Houston Street,primary,25 mph,True,False,29.673000000000002,"LINESTRING (-73.9750822 40.7189791, -73.9752365 40.7189897, -73.9753178 40.7189983, -73.9754312 40.7190131)",2,,,,,,
42454401,272194254,0,891074599,Barclay Street,secondary,25 mph,True,False,59.989,"LINESTRING (-74.0110084 40.7133376, -74.0111122 40.7133843, -74.0115412 40.7135827, -74.011617 40.7136173)",1,,,,,,
42454401,10282972213,0,1124499625,West Broadway,unclassified,25 mph,True,False,17.284,"LINESTRING (-74.0110084 40.7133376, -74.0110659 40.7132878, -74.0111434 40.7132206)",2,,,,,,
42454423,5799117240,0,46332295,West Broadway,residential,25 mph,False,True,146.67999999999998,"LINESTRING (-73.9999657 40.7268876, -74.0000263 40.7268152, -74.0008561 40.7258229, -74.0008977 40.7257735)",2,,,,,,
42454495,6166413696,0,"[658498537, 5672478]",,motorway_link,,True,False,80.513,"LINESTRING (-73.974319 40.7457827, -73.974303 40.7457988, -73.9742815 40.7458165, -73.9742581 40.7458296, -73.9742391 40.7458356, -73.9742067 40.7458411, -73.974164 40.7458418, -73.974113 40.7458394, -73.9740617 40.745832, -73.9740144 40.7458217, -73.973954 40.745805, -73.973889 40.7457828, -73.9737628 40.7457372, -73.973431 40.7456689)","['1', '2']",,,,,,
42454495,42455915,0,"[381480256, 1090370031]",East 36th Street,residential,25 mph,True,False,166.964,"LINESTRING (-73.974319 40.7457827, -73.9741124 40.7457049, -73.9727204 40.7451301, -73.9725748 40.7450699)","['4', '2']",,,,,,
42454495,9987259802,0,46334595,East 36th Street,secondary,25 mph,True,False,55.675000000000004,"LINESTRING (-73.9748726 40.746052, -73.9748103 40.7460128, -73.9746535 40.7459176, -73.9744031 40.7458151, -73.974319 40.7457827)",2,,,,,,
42454522,4597668031,0,5672487,East 27th Street,residential,25 mph,True,False,10.213,"LINESTRING (-73.984473 40.7426835, -73.9845789 40.7427282)",,,,,,,
42454642,42456986,0,1202638287,Washington Street,residential,25 mph,True,False,80.933,"LINESTRING (-74.0089252 40.7311535, -74.0089414 40.7310855, -74.0090542 40.7305124, -74.00907 40.730434)",,,,,,,
42454642,591454081,0,"[468414633, 46431828]",Morton Street,residential,25 mph,True,False,120.575,"LINESTRING (-74.0103452 40.7312873, -74.0102122 40.7312751, -74.0090217 40.7311644, -74.0089252 40.7311535)",,,,,,,
42454994,42454997,0,479642035,East 11th Street,residential,20 mph,True,False,212.752,"LINESTRING (-73.98179 40.728446, -73.9818887 40.7284874, -73.9828227 40.7288794, -73.9832671 40.7290659, -73.9838793 40.7293229, -73.9839987 40.729373)",,,,,,,
42454997,42455007,0,479642035,East 11th Street,residential,20 mph,True,False,223.781,"LINESTRING (-73.979469 40.727468, -73.9795486 40.7275015, -73.9816895 40.7284037, -73.98179 40.728446)",,,,,,,
42455007,42455013,0,479642035,East 11th Street,residential,20 mph,True,False,228.492,"LINESTRING (-73.9770983 40.7264706, -73.9772113 40.7265181, -73.9793976 40.727438, -73.979469 40.727468)",,,,,,,
42455051,42455083,0,706833044,East 4th Street,residential,20 mph,True,False,223.313,"LINESTRING (-73.9848308 40.7242664, -73.9847294 40.7242229, -73.9826031 40.7233119, -73.982524 40.723278)",,,,,,,
42455051,42455867,0,479642042,East 4th Street,residential,20 mph,True,False,214.27800000000002,"LINESTRING (-73.987053 40.725203, -73.9869177 40.7251445, -73.98674 40.7250677, -73.9864121 40.7249288, -73.9863431 40.7248995, -73.9860939 40.7247961, -73.9854481 40.7245248, -73.9849416 40.7243128, -73.9848308 40.7242664)",,,,,,,
42455083,42455175,0,706833044,East 4th Street,residential,20 mph,True,False,228.275,"LINESTRING (-73.982524 40.723278, -73.9824541 40.7232491, -73.9815557 40.7228703, -73.9811227 40.722688, -73.980268 40.7223281, -73.9801561 40.722281)",,,,,,,
42455175,42455396,0,706833044,East 4th Street,residential,20 mph,True,False,228.67100000000002,"LINESTRING (-73.9801561 40.722281, -73.9800733 40.7222459, -73.977888 40.7213193, -73.977788 40.721277)",,,,,,,
42455181,42455412,0,1159053287,East 8th Street,residential,20 mph,True,False,229.317,"LINESTRING (-73.9784069 40.7246931, -73.978321 40.7246568, -73.9761257 40.7237294, -73.97603 40.723689)",,,,,,,
42455181,2324482224,0,5673085,East 8th Street,residential,20 mph,True,False,227.49200000000002,"LINESTRING (-73.980768 40.725685, -73.9806751 40.7256459, -73.9792908 40.7250644, -73.9785144 40.7247382, -73.9784069 40.7246931)",,,,,,,
42455357,593816275,0,848021604,Gansevoort Street,residential,25 mph,True,False,137.415,"LINESTRING (-74.008051 40.7393804, -74.0081353 40.7393714, -74.0082108 40.7393633, -74.0094516 40.7393596, -74.0095053 40.7393581, -74.0096804 40.7393577)",,,,,,,
42455897,7137281963,0,"[1088005912, 763971141]",East 25th Street,residential,25 mph,False,False,243.39100000000005,"LINESTRING (-73.9750826 40.737103, -73.9751836 40.7371435, -73.9752672 40.7371791, -73.9753472 40.7372139, -73.9755264 40.7372893, -73.9764803 40.7376853, -73.9771965 40.7379874, -73.9774697 40.7381052, -73.9776048 40.7381697)","['2', '3']",,,,,,
42455915,589099881,0,381480256,East 36th Street,residential,25 mph,True,False,128.31799999999998,"LINESTRING (-73.9725748 40.7450699, -73.9724405 40.7450146, -73.9720038 40.7448343, -73.9717404 40.7447245, -73.9712406 40.7445132)",4,,,,,,
42455929,248708582,0,682359868,East 42nd Street,primary,25 mph,False,True,23.121,"LINESTRING (-73.9699735 40.7488808, -73.9697356 40.7487771)",4,,,,,,
42455929,595105472,0,351224632,1st Avenue,primary,25 mph,True,False,77.139,"LINESTRING (-73.9699735 40.7488808, -73.9698497 40.7489714, -73.9697852 40.7490247, -73.9696993 40.749106, -73.9696488 40.7491532, -73.9696014 40.7492013, -73.9695691 40.7492386, -73.9695296 40.7492847, -73.9694874 40.7493369, -73.9694675 40.7493564, -73.969444 40.7493745, -73.9693844 40.7494064)",1,,,,,,
42455929,3831856757,0,"[380098431, 654561413, 351224631]",1st Avenue,primary,,True,False,113.27,"LINESTRING (-73.970531 40.7479653, -73.9704824 40.7481391, -73.9704547 40.7482226, -73.9704165 40.7483046, -73.9700628 40.7487923, -73.9700223 40.7488361, -73.9699735 40.7488808)","['1', '2']",,,,,,
42456197,1919595917,0,"[1069417216, 5672871]",Greene Street,residential,25 mph,True,False,146.56799999999998,"LINESTRING (-73.999345 40.725008, -73.999306 40.7250542, -73.9984801 40.7260317, -73.9984624 40.7260527, -73.998407 40.726118)",1,,,,,,
42456205,42456206,0,5672873,Greene Street,residential,25 mph,True,False,78.712,"LINESTRING (-73.995812 40.72918, -73.9957754 40.7292233, -73.9953535 40.7297222, -73.995308 40.729776)",,,,,,,
42456211,42456303,0,"[5673089, 1062029895]",East 8th Street,secondary,25 mph,True,False,72.74400000000001,"LINESTRING (-73.9947861 40.7316, -73.994697 40.7315627, -73.9944076 40.7314416, -73.9940932 40.73131, -73.9940304 40.7312837)","['1', '2']",,,,,,
42456543,4597668038,0,505600313,East 19th Street,residential,25 mph,True,False,10.735,"LINESTRING (-73.9880935 40.7377054, -73.9882045 40.7377528)",,,,,,,
